from_x,from_y,to_x,to_y,depth_min,risk_index,wave_size,wind_speed, 
23,27,22,27,38.7,0.641,1.86,24.76
22,27,22,28,12.61,0.84,4.99,25.42
22,28,22,27,5.48,0.854,3.41,7.3
22,28,23,28,15.32,0.448,2.63,19.29
23,28,22,28,37.01,0.089,1.42,9.88
22,28,22,29,11.83,0.75,2.87,26.24
22,29,22,28,10.04,0.582,3.11,0.55
22,29,23,29,9.05,0.574,4.41,25.67
23,29,22,29,34.62,0.069,4.99,5.19
22,29,22,30,7.45,0.886,0.43,15.85
22,30,22,29,14.59,0.262,4.39,25.31
22,30,23,30,39.41,0.072,2.18,3.76
23,30,22,30,25.16,0.552,2.93,25.41
22,30,22,31,43.81,0.26,0.64,0.18
22,31,22,30,22.56,0.544,4.52,2.87
22,31,23,31,45.33,0.896,1.04,27.9
23,31,22,31,31.4,0.809,1.34,1.83
22,31,22,32,14.94,0.926,3.5,17.9
22,32,22,31,33.44,0.154,4.07,14.07
22,32,23,32,38.28,0.719,0.22,5.88
23,32,22,32,12.19,0.25,0.63,19.78
22,32,22,33,29.67,0.824,0.6,19.08
22,33,22,32,18.66,0.037,2.69,15.81
22,33,23,33,48.09,0.063,0.03,11.12
23,33,22,33,26.36,0.802,3.19,25.67
22,33,22,34,42.91,0.382,0.21,27.21
22,34,22,33,46.84,0.302,3.56,2.19
22,34,23,34,20.94,0.353,1.91,8.23
23,34,22,34,21.09,0.426,3.87,21.13
22,34,22,35,34.53,0.498,4.07,18.35
22,35,22,34,26.2,0.291,0.88,6.28
22,35,23,35,44.68,0.245,2.32,23.09
23,35,22,35,31.38,0.251,1.09,5.1
22,35,22,36,27.38,0.382,0.25,8.45
22,36,22,35,26.9,0.977,3.64,1.84
22,36,23,36,12.34,0.381,4.07,24.06
23,36,22,36,48.52,0.69,4.35,22.04
22,36,22,37,48.5,0.284,0.73,16.93
22,37,22,36,20.88,0.799,1.53,8.43
22,37,23,37,19.42,0.115,3.99,26.29
23,37,22,37,9.15,0.052,4.97,8.84
22,37,22,38,31.73,0.776,0.98,3.48
22,38,22,37,37.63,0.22,3.37,24.84
22,38,23,38,26.82,0.227,1.94,6.76
23,38,22,38,21.54,0.453,3.19,19.66
22,38,22,39,7.16,0.87,0.99,13.52
22,39,22,38,46.38,0.755,0.77,7.08
22,39,23,39,21.52,0.239,4.89,3.43
23,39,22,39,13.3,0.461,4.42,8.47
22,39,22,40,36.78,0.339,4.23,21.69
22,40,22,39,9.27,0.297,2.37,2.54
22,40,23,40,28.39,0.591,3.94,1.53
23,40,22,40,14.82,0.735,1.59,22.03
22,40,22,41,48.09,0.994,2.76,27.72
22,41,22,40,44.15,0.739,3.0,4.15
22,41,23,41,19.4,0.331,1.99,6.94
23,41,22,41,26.78,0.283,3.14,18.5
22,41,22,42,15.84,0.944,4.92,4.31
22,42,22,41,31.47,0.585,2.74,11.15
22,42,23,42,11.19,0.651,3.14,8.58
23,42,22,42,33.41,0.583,2.17,22.3
22,42,22,43,8.64,0.06,4.89,8.69
22,43,22,42,7.51,0.155,0.6,29.66
22,43,23,43,16.43,0.976,2.81,7.41
23,43,22,43,8.72,0.05,2.57,11.65
22,43,22,44,30.16,0.395,4.19,17.08
22,44,22,43,47.24,0.045,2.38,19.28
22,44,23,44,38.07,0.235,3.97,8.26
23,44,22,44,7.87,0.064,2.84,28.31
22,44,22,45,28.5,0.902,3.25,28.87
22,45,22,44,26.9,0.446,4.25,8.53
22,45,23,45,45.14,0.139,4.19,7.92
23,45,22,45,47.39,0.861,3.84,20.1
22,45,22,46,20.86,0.026,2.8,26.93
22,46,22,45,18.22,0.066,1.81,6.94
22,46,23,46,5.42,0.724,2.43,11.02
23,46,22,46,48.56,0.071,2.49,24.73
22,46,22,47,6.58,0.958,2.28,15.58
22,47,22,46,38.61,0.655,2.22,0.18
22,47,23,47,36.11,0.977,3.37,10.76
23,47,22,47,5.25,0.634,0.04,4.82
22,47,22,48,15.27,0.661,1.61,11.61
22,48,22,47,49.53,0.144,4.65,29.73
22,48,23,48,46.53,0.068,0.12,0.84
23,48,22,48,24.01,0.876,4.22,5.6
22,48,22,49,32.88,0.013,2.29,8.34
22,49,22,48,7.99,0.875,3.4,23.32
22,49,23,49,36.96,0.177,4.36,20.0
23,49,22,49,45.13,0.307,4.13,26.53
23,0,24,0,38.68,0.247,3.15,16.41
24,0,23,0,44.82,0.688,3.88,26.27
23,0,23,1,38.11,0.95,2.8,23.54
23,1,23,0,30.1,0.469,4.78,22.6
23,1,24,1,13.88,0.693,2.15,5.26
24,1,23,1,14.48,0.394,0.69,22.58
23,1,23,2,33.82,0.744,0.22,27.55
23,2,23,1,49.07,0.79,3.38,3.0
23,2,24,2,18.21,0.608,4.28,3.9
24,2,23,2,33.91,0.017,3.58,3.1
23,2,23,3,8.16,0.583,2.4,14.69
23,3,23,2,47.78,0.128,3.17,23.37
23,3,24,3,10.15,0.676,3.47,28.62
24,3,23,3,24.46,0.471,1.37,17.61
23,3,23,4,7.21,0.622,2.19,21.56
23,4,23,3,47.92,0.208,4.16,25.26
23,4,24,4,36.22,0.16,1.48,5.91
24,4,23,4,16.85,0.996,0.71,14.11
23,4,23,5,6.13,0.405,4.55,22.03
23,5,23,4,35.63,0.523,0.36,3.01
23,5,24,5,21.88,0.137,3.91,29.32
24,5,23,5,40.54,0.929,3.46,2.54
23,5,23,6,24.06,0.116,4.33,20.11
23,6,23,5,14.08,0.839,0.09,21.6
23,6,24,6,18.34,0.924,1.8,18.36
24,6,23,6,26.19,0.623,2.63,11.95
23,6,23,7,49.52,0.311,0.88,10.06
23,7,23,6,47.41,0.472,4.49,0.75
23,7,24,7,30.4,0.118,1.87,22.0
24,7,23,7,37.59,0.461,4.03,29.58
23,7,23,8,38.32,0.423,0.75,18.97
23,8,23,7,43.72,0.257,1.7,3.02
23,8,24,8,10.58,0.799,1.9,8.47
24,8,23,8,37.56,0.246,2.3,5.43
23,8,23,9,49.76,0.678,1.41,7.92
23,9,23,8,5.39,0.359,2.74,28.83
23,9,24,9,41.64,0.362,2.8,28.44
24,9,23,9,11.58,0.115,2.56,17.74
23,9,23,10,9.11,0.204,4.44,1.48
23,10,23,9,11.76,0.07,4.73,22.66
23,10,24,10,48.45,0.602,2.25,23.42
24,10,23,10,48.84,0.078,4.34,13.24
23,10,23,11,5.58,0.48,2.31,15.76
23,11,23,10,27.66,0.015,4.46,29.11
23,11,24,11,48.07,0.448,4.09,19.61
24,11,23,11,12.39,0.977,2.24,19.21
23,11,23,12,7.76,0.278,0.07,14.74
23,12,23,11,19.73,0.199,1.22,21.15
23,12,24,12,14.04,0.738,1.16,1.34
24,12,23,12,19.54,0.431,3.21,20.83
23,12,23,13,10.82,0.395,2.88,5.22
23,13,23,12,45.17,0.457,3.86,29.21
23,13,24,13,28.08,0.546,2.6,20.03
24,13,23,13,21.98,0.76,0.1,24.05
23,13,23,14,26.15,0.407,4.44,3.27
23,14,23,13,39.9,0.674,1.68,5.41
23,14,24,14,39.62,0.255,1.69,14.27
24,14,23,14,30.7,0.887,3.84,16.64
23,14,23,15,41.32,0.451,2.19,7.27
23,15,23,14,38.56,0.821,1.39,9.16
23,15,24,15,8.61,0.39,4.61,0.49
24,15,23,15,31.41,0.179,3.38,29.63
23,15,23,16,25.85,0.312,0.83,8.24
23,16,23,15,47.38,0.356,0.15,16.06
23,16,24,16,10.16,0.95,1.72,19.91
24,16,23,16,7.53,0.879,2.08,18.78
23,16,23,17,15.68,0.713,4.13,23.58
23,17,23,16,27.97,0.349,3.68,10.36
23,17,24,17,15.74,0.891,4.12,9.62
24,17,23,17,13.73,0.487,2.98,9.49
23,17,23,18,44.85,0.48,3.97,7.57
23,18,23,17,32.67,0.036,4.83,22.75
23,18,24,18,6.46,0.055,1.91,21.02
24,18,23,18,39.28,0.051,2.39,15.22
23,18,23,19,40.51,0.374,0.47,22.03
23,19,23,18,41.99,0.788,0.09,6.78
23,19,24,19,42.38,0.804,0.74,17.02
24,19,23,19,20.34,0.717,4.53,4.94
23,19,23,20,46.77,0.946,4.92,5.98
23,20,23,19,30.78,0.848,3.28,7.19
23,20,24,20,35.82,0.17,1.53,26.65
24,20,23,20,39.75,0.219,1.57,17.38
23,20,23,21,47.67,0.5,1.0,7.47
23,21,23,20,28.02,0.404,4.57,19.29
23,21,24,21,38.72,0.849,0.28,1.26
24,21,23,21,42.13,0.648,3.61,2.95
23,21,23,22,31.82,0.465,0.75,0.97
23,22,23,21,10.03,0.129,0.65,8.39
23,22,24,22,48.94,0.968,4.42,17.67
24,22,23,22,47.32,0.535,3.61,23.67
23,22,23,23,15.86,0.728,2.65,13.8
23,23,23,22,13.41,0.603,4.11,23.89
23,23,24,23,18.15,0.051,2.58,0.97
24,23,23,23,43.64,0.805,0.84,7.81
23,23,23,24,35.02,0.895,1.86,10.08
23,24,23,23,26.26,0.042,0.9,22.52
23,24,24,24,33.27,0.618,4.15,19.96
24,24,23,24,13.57,0.705,4.44,16.18
23,24,23,25,10.35,0.5,1.05,19.6
23,25,23,24,10.93,0.283,2.44,3.58
23,25,24,25,45.22,0.957,1.0,13.09
24,25,23,25,20.94,0.885,4.49,29.76
23,25,23,26,7.0,0.118,3.3,17.65
23,26,23,25,30.77,0.382,2.9,10.37
23,26,24,26,7.03,0.022,4.15,24.37
24,26,23,26,25.21,0.499,4.68,13.08
23,26,23,27,36.44,0.007,4.41,24.96
23,27,23,26,34.31,0.483,4.86,5.49
23,27,24,27,15.94,0.234,4.91,27.08
24,27,23,27,14.82,0.058,3.26,12.15
23,27,23,28,46.7,0.675,2.0,5.46
23,28,23,27,25.12,0.205,3.35,7.35
23,28,24,28,27.92,0.333,4.99,20.16
24,28,23,28,44.5,0.064,3.82,29.18
23,28,23,29,17.01,0.026,1.77,20.59
23,29,23,28,49.89,0.283,1.2,16.48
23,29,24,29,35.78,0.078,3.69,17.08
24,29,23,29,33.27,0.929,3.05,1.99
23,29,23,30,35.28,0.268,0.72,14.62
23,30,23,29,28.5,0.522,4.61,3.1
23,30,24,30,29.37,0.908,1.78,16.37
24,30,23,30,49.45,0.476,0.2,21.08
23,30,23,31,10.83,0.234,2.14,24.67
23,31,23,30,18.5,0.642,2.7,18.65
23,31,24,31,36.44,0.344,0.47,0.11
24,31,23,31,29.28,0.474,0.94,15.16
23,31,23,32,5.43,0.534,1.11,9.51
23,32,23,31,6.45,0.439,1.68,27.88
23,32,24,32,41.94,0.148,0.59,4.46
24,32,23,32,10.09,0.884,0.54,5.09
23,32,23,33,23.9,0.862,1.68,17.14
23,33,23,32,31.04,0.949,0.15,28.97
23,33,24,33,8.38,0.122,3.07,3.79
24,33,23,33,6.22,0.303,4.47,8.29
23,33,23,34,18.94,0.337,4.2,19.15
23,34,23,33,19.5,0.526,3.96,16.9
23,34,24,34,18.73,0.679,4.38,28.03
24,34,23,34,19.79,0.245,2.39,22.79
23,34,23,35,37.18,0.882,3.02,11.98
23,35,23,34,25.51,0.978,1.84,4.17
23,35,24,35,24.51,0.868,4.39,20.62
24,35,23,35,9.23,0.839,2.91,17.11
23,35,23,36,14.99,0.499,1.37,24.96
23,36,23,35,13.82,0.946,2.84,11.84
23,36,24,36,47.27,0.317,1.79,18.68
24,36,23,36,5.59,0.437,0.24,15.88
23,36,23,37,20.96,0.807,2.34,20.0
23,37,23,36,39.54,0.763,4.87,20.97
23,37,24,37,29.08,0.268,4.76,6.17
24,37,23,37,25.46,0.433,2.33,19.78
23,37,23,38,28.44,0.727,3.61,0.91
23,38,23,37,21.09,0.738,3.3,25.33
23,38,24,38,30.2,0.237,2.64,0.48
24,38,23,38,20.54,0.416,0.13,17.81
23,38,23,39,48.82,0.539,3.38,12.42
23,39,23,38,41.92,0.26,2.98,15.18
23,39,24,39,22.57,0.355,1.63,23.39
24,39,23,39,22.41,0.322,3.88,4.26
23,39,23,40,36.77,0.5,0.09,27.16
23,40,23,39,9.49,0.851,2.56,3.81
23,40,24,40,30.07,0.555,1.04,25.08
24,40,23,40,19.91,0.932,3.51,24.51
23,40,23,41,15.34,0.565,2.9,20.46
23,41,23,40,48.57,0.71,1.43,4.51
23,41,24,41,21.15,0.525,4.98,23.64
24,41,23,41,26.67,0.244,3.1,19.46
23,41,23,42,15.81,0.223,3.06,1.02
23,42,23,41,18.88,0.995,2.14,14.7
23,42,24,42,16.22,0.931,3.89,19.91
24,42,23,42,11.93,0.286,3.23,10.94
23,42,23,43,30.38,0.313,3.34,27.59
23,43,23,42,32.33,0.686,3.39,28.64
23,43,24,43,40.23,0.848,3.14,25.98
24,43,23,43,20.12,0.943,2.83,5.1
23,43,23,44,43.09,0.966,2.3,15.12
23,44,23,43,10.04,0.355,0.14,18.18
23,44,24,44,25.83,0.142,0.19,17.47
24,44,23,44,14.56,0.484,3.36,28.19
23,44,23,45,5.04,0.84,0.8,0.76
23,45,23,44,20.7,0.378,4.39,19.32
23,45,24,45,25.49,0.328,1.55,22.29
24,45,23,45,21.35,0.417,0.98,6.16
23,45,23,46,7.72,0.515,1.53,29.73
23,46,23,45,26.8,0.62,3.76,0.39
23,46,24,46,49.55,0.243,3.93,23.63
24,46,23,46,24.1,0.12,2.64,21.15
23,46,23,47,6.41,0.161,2.92,1.25
23,47,23,46,40.66,0.267,4.93,16.52
23,47,24,47,23.38,0.649,1.85,29.45
24,47,23,47,10.96,0.182,4.98,9.02
23,47,23,48,42.97,0.031,4.74,18.11
23,48,23,47,22.83,0.568,3.57,20.31
23,48,24,48,26.65,0.405,1.92,16.79
24,48,23,48,43.28,0.571,3.12,25.63
23,48,23,49,35.99,0.831,0.42,1.9
23,49,23,48,25.86,0.475,2.63,5.81
23,49,24,49,12.65,0.271,4.15,26.44
24,49,23,49,22.52,0.055,1.41,0.0
24,0,25,0,40.72,0.196,1.73,29.9
25,0,24,0,43.21,0.832,3.4,27.27
24,0,24,1,27.31,0.181,4.24,21.72
24,1,24,0,47.71,0.183,0.29,25.7
24,1,25,1,13.63,0.549,0.35,25.6
25,1,24,1,36.11,0.303,1.9,21.39
24,1,24,2,48.21,0.396,0.92,9.42
24,2,24,1,48.99,0.293,4.32,17.35
24,2,25,2,25.85,0.738,2.81,19.52
25,2,24,2,45.49,0.315,0.6,29.53
24,2,24,3,40.75,0.697,2.21,29.79
24,3,24,2,47.52,0.933,0.37,23.84
24,3,25,3,47.84,0.052,2.65,22.47
25,3,24,3,8.91,0.918,0.55,27.6
24,3,24,4,20.22,0.876,2.27,10.24
24,4,24,3,25.74,0.785,1.91,17.41
24,4,25,4,12.32,0.133,0.71,21.58
25,4,24,4,40.26,0.129,0.14,29.03
24,4,24,5,8.14,0.072,1.58,26.94
24,5,24,4,15.54,0.197,1.69,16.18
24,5,25,5,11.33,0.223,4.66,12.19
25,5,24,5,5.21,0.912,4.4,0.6
24,5,24,6,30.92,0.856,2.05,26.65
24,6,24,5,34.6,0.673,3.88,21.11
24,6,25,6,10.54,0.687,1.04,8.4
25,6,24,6,33.96,0.026,3.35,6.0
24,6,24,7,6.31,0.305,4.89,4.86
24,7,24,6,28.69,0.132,3.54,25.24
24,7,25,7,21.91,0.167,0.68,5.33
25,7,24,7,40.51,0.956,3.67,15.52
24,7,24,8,35.25,0.497,1.18,27.33
24,8,24,7,30.59,0.061,1.31,16.22
24,8,25,8,7.29,0.156,4.52,29.73
25,8,24,8,38.99,0.087,3.87,18.56
24,8,24,9,23.62,0.781,4.33,27.64
24,9,24,8,10.33,0.247,2.79,18.56
24,9,25,9,34.12,0.511,3.8,25.96
25,9,24,9,27.34,0.975,2.83,22.69
24,9,24,10,16.91,0.857,2.22,8.42
24,10,24,9,44.83,0.437,3.95,18.37
24,10,25,10,36.06,0.817,1.82,19.27
25,10,24,10,15.51,0.386,4.51,3.55
24,10,24,11,18.38,0.023,2.43,21.28
24,11,24,10,30.3,0.51,0.34,28.84
24,11,25,11,24.38,0.204,4.93,23.24
25,11,24,11,9.41,0.986,2.87,22.12
24,11,24,12,23.05,0.916,0.02,26.64
24,12,24,11,38.38,0.681,3.48,13.43
24,12,25,12,47.31,0.473,3.1,7.97
25,12,24,12,35.01,0.672,3.39,9.85
24,12,24,13,20.54,0.191,2.13,26.45
24,13,24,12,32.74,0.324,0.04,24.69
24,13,25,13,20.01,0.085,3.67,4.25
25,13,24,13,15.14,0.973,3.39,25.74
24,13,24,14,27.15,0.841,2.7,18.73
24,14,24,13,9.23,0.805,0.1,29.41
24,14,25,14,12.13,0.811,3.0,12.26
25,14,24,14,38.47,0.84,2.61,28.51
24,14,24,15,33.4,0.746,3.28,17.25
24,15,24,14,8.37,0.051,3.05,27.13
24,15,25,15,10.54,0.706,4.97,18.89
25,15,24,15,49.08,0.805,4.48,0.14
24,15,24,16,24.18,0.036,0.42,20.27
24,16,24,15,48.66,0.673,0.38,22.4
24,16,25,16,23.96,0.071,0.17,9.84
25,16,24,16,21.26,0.331,0.3,13.54
24,16,24,17,40.1,0.748,3.75,21.34
24,17,24,16,11.09,0.204,3.19,19.11
24,17,25,17,10.44,0.32,0.58,1.91
25,17,24,17,27.22,0.915,2.3,25.52
24,17,24,18,36.17,0.879,1.95,0.43
24,18,24,17,13.95,0.012,2.83,7.47
24,18,25,18,23.66,0.598,4.85,6.67
25,18,24,18,11.94,0.184,4.56,13.35
24,18,24,19,28.04,0.665,1.8,13.15
24,19,24,18,43.92,0.811,2.8,8.39
24,19,25,19,36.43,0.195,2.69,8.03
25,19,24,19,20.68,0.36,3.16,27.08
24,19,24,20,48.32,0.462,3.41,1.8
24,20,24,19,22.52,0.334,0.35,28.83
24,20,25,20,29.55,0.315,2.67,18.32
25,20,24,20,23.82,0.081,0.03,5.6
24,20,24,21,7.54,0.678,2.97,25.35
24,21,24,20,31.68,0.559,4.25,27.93
24,21,25,21,37.35,0.903,2.48,6.19
25,21,24,21,9.05,0.981,2.54,11.28
24,21,24,22,25.05,0.194,2.39,1.86
24,22,24,21,16.8,0.4,4.32,13.67
24,22,25,22,14.01,0.9,3.89,29.35
25,22,24,22,13.66,0.414,3.25,13.78
24,22,24,23,5.12,0.276,3.05,16.71
24,23,24,22,12.45,0.599,4.39,8.22
24,23,25,23,41.14,0.844,2.16,14.2
25,23,24,23,43.47,0.268,1.48,26.0
24,23,24,24,11.44,0.254,1.35,29.51
24,24,24,23,11.79,0.604,0.61,0.48
24,24,25,24,11.7,0.643,4.62,22.68
25,24,24,24,11.41,0.904,3.62,6.38
24,24,24,25,8.3,0.297,1.5,21.8
24,25,24,24,38.77,0.413,1.25,12.13
24,25,25,25,26.69,0.927,4.45,7.58
25,25,24,25,44.6,0.842,3.04,27.61
24,25,24,26,34.73,0.172,3.5,8.97
24,26,24,25,33.28,0.429,2.82,25.06
24,26,25,26,46.74,0.899,2.66,18.4
25,26,24,26,45.58,0.173,4.39,7.24
24,26,24,27,28.31,0.165,2.97,1.58
24,27,24,26,28.03,0.215,1.02,24.54
24,27,25,27,19.5,0.547,2.56,16.2
25,27,24,27,47.83,0.664,2.99,29.33
24,27,24,28,15.86,0.637,2.44,21.97
24,28,24,27,21.59,0.901,1.84,25.59
24,28,25,28,6.19,0.111,1.7,24.19
25,28,24,28,10.85,0.4,0.23,26.46
24,28,24,29,33.5,0.259,1.4,16.06
24,29,24,28,41.63,0.837,0.61,4.45
24,29,25,29,39.81,0.504,4.41,12.16
25,29,24,29,26.76,0.469,4.22,1.03
24,29,24,30,32.73,0.116,1.42,2.92
24,30,24,29,36.76,0.133,2.12,13.17
24,30,25,30,17.0,0.769,3.85,7.01
25,30,24,30,6.54,0.165,4.81,26.02
24,30,24,31,37.14,0.823,2.15,29.53
24,31,24,30,12.17,0.253,3.87,25.4
24,31,25,31,44.18,0.758,0.49,2.35
25,31,24,31,38.64,0.217,4.6,1.53
24,31,24,32,25.3,0.497,0.87,23.34
24,32,24,31,14.63,0.263,4.11,16.31
24,32,25,32,23.92,0.799,3.98,10.28
25,32,24,32,26.43,0.689,1.23,15.13
24,32,24,33,22.96,0.197,4.64,3.2
24,33,24,32,31.42,0.92,4.83,7.61
24,33,25,33,13.98,0.249,2.57,2.32
25,33,24,33,21.68,0.787,1.91,10.17
24,33,24,34,30.58,0.508,1.52,10.71
24,34,24,33,48.59,0.734,2.19,24.15
24,34,25,34,22.61,0.883,1.47,21.05
25,34,24,34,47.64,0.151,0.09,20.32
24,34,24,35,21.74,0.502,4.86,27.51
24,35,24,34,11.16,0.306,1.65,18.24
24,35,25,35,19.7,0.566,1.25,15.25
25,35,24,35,29.62,0.808,4.41,15.42
24,35,24,36,5.49,0.287,2.67,14.27
24,36,24,35,7.26,0.679,4.98,21.86
24,36,25,36,36.45,0.254,2.89,8.05
25,36,24,36,12.49,0.791,1.44,8.75
24,36,24,37,28.46,0.548,4.16,11.67
24,37,24,36,43.03,0.431,3.81,21.2
24,37,25,37,48.14,0.552,0.34,1.99
25,37,24,37,19.27,0.049,4.37,3.42
24,37,24,38,11.02,0.562,1.11,1.07
24,38,24,37,10.31,0.641,1.33,20.17
24,38,25,38,47.09,0.363,1.69,5.54
25,38,24,38,8.5,0.282,0.78,27.7
24,38,24,39,46.19,0.805,2.14,0.1
24,39,24,38,32.45,0.365,4.7,27.25
24,39,25,39,42.69,0.632,2.1,27.27
25,39,24,39,15.02,0.056,4.35,19.48
24,39,24,40,37.17,0.396,1.56,18.48
24,40,24,39,32.64,0.374,2.13,15.81
24,40,25,40,39.41,0.235,2.55,14.83
25,40,24,40,32.25,0.567,3.13,15.89
24,40,24,41,18.22,0.674,3.45,4.46
24,41,24,40,41.7,0.148,3.08,8.69
24,41,25,41,41.22,0.816,2.14,24.17
25,41,24,41,8.81,0.593,0.97,7.16
24,41,24,42,31.19,0.752,0.81,1.15
24,42,24,41,13.42,0.819,1.03,7.75
24,42,25,42,49.43,0.948,2.92,4.27
25,42,24,42,17.92,0.762,3.39,24.21
24,42,24,43,40.79,0.036,1.06,8.75
24,43,24,42,48.4,0.477,3.43,4.39
24,43,25,43,33.46,0.508,0.84,7.55
25,43,24,43,42.89,0.188,3.61,9.75
24,43,24,44,43.63,0.278,4.18,26.3
24,44,24,43,7.52,0.62,3.36,22.4
24,44,25,44,35.47,0.888,1.06,20.88
25,44,24,44,11.7,0.086,1.64,11.68
24,44,24,45,20.81,0.368,4.48,7.3
24,45,24,44,39.38,0.002,2.98,8.77
24,45,25,45,46.82,0.853,4.46,13.36
25,45,24,45,29.76,0.276,0.14,15.21
24,45,24,46,30.61,0.893,4.26,28.24
24,46,24,45,27.29,0.019,3.13,16.23
24,46,25,46,21.81,0.395,2.0,19.26
25,46,24,46,14.86,0.758,0.99,1.13
24,46,24,47,36.19,0.194,1.86,20.48
24,47,24,46,11.2,0.6,1.8,8.08
24,47,25,47,11.34,0.446,3.37,14.42
25,47,24,47,8.24,0.162,0.37,5.49
24,47,24,48,13.38,0.855,1.1,18.32
24,48,24,47,40.43,0.473,1.32,6.21
24,48,25,48,32.7,0.313,2.33,9.52
25,48,24,48,32.19,0.613,0.05,20.91
24,48,24,49,44.1,0.034,4.45,5.32
24,49,24,48,6.92,0.341,4.82,22.88
24,49,25,49,38.31,0.397,2.63,4.3
25,49,24,49,40.27,0.85,3.26,21.76
25,0,26,0,34.9,0.115,3.79,28.77
26,0,25,0,22.96,0.067,3.79,8.79
25,0,25,1,8.28,0.074,2.28,15.29
25,1,25,0,36.88,0.861,2.63,15.82
25,1,26,1,5.94,0.552,0.02,28.08
26,1,25,1,35.58,0.406,1.77,8.25
25,1,25,2,42.74,0.152,3.65,2.23
25,2,25,1,25.04,0.688,4.07,4.53
25,2,26,2,45.93,0.049,2.63,19.08
26,2,25,2,25.85,0.392,0.38,29.06
25,2,25,3,21.88,0.262,2.14,0.76
25,3,25,2,21.71,0.382,3.7,24.08
25,3,26,3,28.7,0.444,3.76,2.64
26,3,25,3,47.82,0.158,3.34,2.12
25,3,25,4,48.31,0.528,3.38,11.32
25,4,25,3,42.57,0.615,4.51,6.39
25,4,26,4,18.15,0.761,3.74,20.76
26,4,25,4,20.34,0.949,3.73,5.17
25,4,25,5,45.77,0.822,0.43,23.46
25,5,25,4,40.98,0.062,4.13,10.65
25,5,26,5,46.65,0.079,4.15,8.62
26,5,25,5,24.23,0.439,4.32,29.34
25,5,25,6,22.16,0.401,2.92,26.02
25,6,25,5,9.41,0.993,3.14,3.64
25,6,26,6,16.93,0.729,3.24,1.07
26,6,25,6,36.87,0.568,0.98,5.49
25,6,25,7,40.89,0.749,4.23,24.8
25,7,25,6,47.56,0.505,4.92,27.36
25,7,26,7,13.39,0.964,3.5,9.06
26,7,25,7,40.55,0.14,0.92,7.9
25,7,25,8,41.17,0.129,1.94,19.72
25,8,25,7,30.03,0.241,1.16,12.7
25,8,26,8,5.85,0.568,2.98,1.62
26,8,25,8,37.3,0.405,3.96,21.16
25,8,25,9,33.13,0.939,1.14,28.99
25,9,25,8,33.64,0.375,2.97,17.93
25,9,26,9,28.84,0.542,2.78,4.88
26,9,25,9,34.21,0.058,1.09,18.82
25,9,25,10,10.65,0.016,3.95,5.58
25,10,25,9,40.62,0.048,1.77,17.91
25,10,26,10,5.22,0.441,2.47,10.57
26,10,25,10,36.58,0.096,1.03,10.45
25,10,25,11,5.12,0.297,2.7,15.61
25,11,25,10,42.67,0.197,0.57,14.36
25,11,26,11,27.45,0.642,2.3,23.72
26,11,25,11,37.91,0.242,3.38,13.2
25,11,25,12,9.59,0.666,3.12,21.52
25,12,25,11,7.11,0.066,4.98,8.41
25,12,26,12,8.29,0.46,2.32,10.82
26,12,25,12,35.43,0.296,3.66,17.19
25,12,25,13,7.55,0.603,3.97,24.38
25,13,25,12,6.31,0.661,1.79,18.49
25,13,26,13,28.74,0.907,1.66,22.69
26,13,25,13,18.07,0.9,2.02,28.08
25,13,25,14,33.71,0.814,4.44,23.66
25,14,25,13,30.99,0.74,0.05,8.49
25,14,26,14,7.95,0.426,3.77,22.16
26,14,25,14,16.61,0.966,2.03,1.71
25,14,25,15,47.63,0.827,4.27,3.88
25,15,25,14,27.03,0.794,1.37,14.99
25,15,26,15,39.3,0.326,0.92,2.32
26,15,25,15,20.73,0.731,1.66,17.81
25,15,25,16,27.51,0.8,3.42,0.3
25,16,25,15,12.63,0.614,3.66,24.35
25,16,26,16,32.43,0.15,1.62,17.21
26,16,25,16,26.27,0.228,4.91,16.64
25,16,25,17,29.05,0.688,1.07,14.06
25,17,25,16,14.83,0.617,0.99,25.28
25,17,26,17,9.59,0.348,0.25,24.04
26,17,25,17,22.06,0.744,1.21,14.89
25,17,25,18,22.2,0.989,0.08,8.73
25,18,25,17,15.8,0.463,4.99,25.75
25,18,26,18,33.49,0.79,2.35,23.39
26,18,25,18,18.23,0.252,3.07,22.35
25,18,25,19,46.88,0.831,0.97,16.05
25,19,25,18,19.99,0.293,1.21,25.6
25,19,26,19,24.78,0.207,1.29,4.04
26,19,25,19,47.22,0.701,4.56,7.92
25,19,25,20,16.07,0.573,4.81,19.32
25,20,25,19,6.31,0.265,0.01,26.88
25,20,26,20,23.43,0.045,2.32,27.67
26,20,25,20,8.95,0.96,2.9,13.92
25,20,25,21,27.51,0.279,2.5,14.07
25,21,25,20,38.1,0.597,5.0,17.01
25,21,26,21,11.67,0.15,4.57,22.94
26,21,25,21,32.3,0.09,0.72,1.57
25,21,25,22,47.28,0.735,3.08,0.51
25,22,25,21,12.34,0.172,4.75,18.47
25,22,26,22,35.62,0.436,4.51,6.51
26,22,25,22,10.44,0.066,4.2,11.77
25,22,25,23,34.96,0.69,1.55,0.18
25,23,25,22,13.82,0.479,2.96,10.82
25,23,26,23,20.19,0.794,4.91,5.35
26,23,25,23,44.0,0.863,1.08,10.26
25,23,25,24,21.1,0.356,3.34,3.43
25,24,25,23,20.46,0.826,0.65,22.35
